input_index,reference,sentiment,text_key,title,author,date,period,mode,genre,gender,birthdate,nationality,role,source,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60
498,Parsons_TheCastleO_3,0.9996,Parsons_TheCastleO,The Castle Of Wolfenbach,"Parsons, Eliza",1793.0,Romantic,Novel,Gothic,f,1739.0,English,Central,colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,Parsons_TheCastleO_4,0.9993,Parsons_TheCastleO,The Castle Of Wolfenbach,"Parsons, Eliza",1793.0,Romantic,Novel,Gothic,f,1739.0,English,Central,colors,0.0,0.0,0.0,0.0,0.0,4.84,0.0,3.63,0.0,0.0,0.0,16.36,0.0,0.0,0.0,0.0,17.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.69,0.0,0.0,0.0,0.0,0.0,15.77,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,12.48,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Parsons_TheCastleO_5,-0.9412,Parsons_TheCastleO,The Castle Of Wolfenbach,"Parsons, Eliza",1793.0,Romantic,Novel,Gothic,f,1739.0,English,Central,colors,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9.27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,19.96,0.01,0.01,0.01,2.98,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,56.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10.64,0.01,0.01,0.01,0.01,0.01,0.01
501,Peacock_NightmareA_1,0.9993,Peacock_NightmareA,Nightmare Abbey,"Peacock, Thomas Love",1818.0,Romantic,Novel,Gothic Parody,m,1785.0,English,Central,colors,0.0,0.0,11.0,0.0,0.0,15.25,0.0,6.07,0.0,0.0,0.0,0.0,3.25,0.0,0.0,12.72,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.76,0.07,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,3.41,0.0,8.09,2.15,0.0,1.43,2.47,12.98,0.0,9.43,0.0,0.0,0.36,0.0,0.0,0.0
502,Peacock_NightmareA_2,0.9985,Peacock_NightmareA,Nightmare Abbey,"Peacock, Thomas Love",1818.0,Romantic,Novel,Gothic Parody,m,1785.0,English,Central,colors,2.38,0.0,5.24,0.88,0.61,6.05,1.56,19.12,0.0,0.08,0.0,0.0,5.99,3.71,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.51,11.43,0.0,0.0,2.84,0.0,12.59,0.0,0.0,0.0,2.54,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.94,0.0,0.0,2.29,0.0,0.0,0.0,2.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35
503,Peacock_NightmareA_3,0.9997,Peacock_NightmareA,Nightmare Abbey,"Peacock, Thomas Love",1818.0,Romantic,Novel,Gothic Parody,m,1785.0,English,Central,colors,0.0,0.0,0.0,0.0,0.0,78.86,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.47,0.0,0.0,3.37,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0
504,Peacock_NightmareA_4,0.9997,Peacock_NightmareA,Nightmare Abbey,"Peacock, Thomas Love",1818.0,Romantic,Novel,Gothic Parody,m,1785.0,English,Central,colors,3.21,0.0,25.16,0.03,0.0,23.37,4.71,0.0,1.67,0.91,0.0,1.35,0.0,0.0,2.77,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2.27,0.0,0.0,0.0,0.0,0.0,9.89,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,12.15,0.0,0.0
505,Peacock_NightmareA_5,0.9403,Peacock_NightmareA,Nightmare Abbey,"Peacock, Thomas Love",1818.0,Romantic,Novel,Gothic Parody,m,1785.0,English,Central,colors,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.89,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,96.41,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
506,Planché_TheVampire_1,0.9984,Planché_TheVampire,The Vampire,"Planché, James Robinson",1820.0,Romantic,Drama,Gothic,m,1796.0,English,Peripheral,colors,0.75,0.0,3.18,0.0,0.0,0.0,0.0,8.43,0.0,0.0,0.0,0.71,16.29,6.42,0.0,0.0,4.86,0.0,0.0,0.0,21.55,8.14,0.0,0.0,2.25,0.0,1.02,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,13.24,0.0,0.0,0.0,1.75,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0
507,Planché_TheVampire_2,0.9995,Planché_TheVampire,The Vampire,"Planché, James Robinson",1820.0,Romantic,Drama,Gothic,m,1796.0,English,Peripheral,colors,7.26,0.0,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1.64,0.0,3.82,0.0,0.0,0.0,0.0,0.0,9.44,0.0,0.0,3.65,0.0,24.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.03,0.0,0.0,10.46,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,9.39,0.0,0.0,0.0
508,Planché_TheVampire_3,0.9744,Planché_TheVampire,The Vampire,"Planché, James Robinson",1820.0,Romantic,Drama,Gothic,m,1796.0,English,Peripheral,colors,0.0,0.0,8.45,0.0,0.0,1.92,0.0,0.0,5.75,0.0,0.0,0.0,13.06,3.97,0.44,2.51,0.0,0.0,0.01,0.46,0.0,0.91,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,20.28,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,23.41,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,1.28,0.0,2.03,0.0,0.0,3.16,0.0,0.0,0.0
509,Planché_TheVampire_4,-0.2023,Planché_TheVampire,The Vampire,"Planché, James Robinson",1820.0,Romantic,Drama,Gothic,m,1796.0,English,Peripheral,colors,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,89.15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10.32,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
510,Poe_AnnabelLee_1,0.9965,Poe_AnnabelLee,Annabel Lee,"Poe, Edgar Allan",1849.0,,Poetry,Gothic,m,1809.0,American,Central,colors,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,96.88,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
511,Poe_Berenice_1,-0.974,Poe_Berenice,Berenice,"Poe, Edgar Allan",1835.0,,Short Story,Gothic,m,1809.0,American,Peripheral,colors,0.0,0.0,7.63,0.01,0.0,18.49,0.0,0.0,0.0,0.0,0.0,0.2,0.58,0.0,0.0,8.26,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,1.36,2.64,12.38,0.0,2.6,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,22.85,4.15,0.0,0.0,0.0
512,Poe_Berenice_2,-0.9985,Poe_Berenice,Berenice,"Poe, Edgar Allan",1835.0,,Short Story,Gothic,m,1809.0,American,Peripheral,colors,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,91.17,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.81,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.68,0.01,0.01,0.01,0.01
513,Poe_TheBlackCa_1,-0.9995,Poe_TheBlackCa,The Black Cat,"Poe, Edgar Allan",1843.0,,Short Story,Gothic,m,1809.0,American,Central,colors,9.6,0.0,3.5,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.8,0.0,0.0,12.93,0.0,0.78,3.08,0.0,0.12,2.69,0.0,0.0,0.0,0.0,3.31,5.58,0.0,0.0,19.3,1.19,0.0,0.0,7.18,10.65,0.0,0.0,0.0,0.0,0.0,0.83,0.02,0.0,0.0,0.0,4.33,1.26,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,0.0,0.0,0.0,0.0
514,Poe_TheBlackCa_2,-0.9979,Poe_TheBlackCa,The Black Cat,"Poe, Edgar Allan",1843.0,,Short Story,Gothic,m,1809.0,American,Central,colors,0.0,0.0,2.8,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.14,0.0,0.0,0.0,0.88,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0
515,Poe_TheFalloft_1,-0.9945,Poe_TheFalloft,The Fall of the House of Usher,"Poe, Edgar Allan",1839.0,,Short Story,Gothic,m,1809.0,American,Central,colors,6.03,0.0,16.0,0.0,0.0,1.16,0.0,1.97,0.0,0.0,0.0,0.0,22.19,0.08,1.42,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,1.7,0.0,1.25,0.0,0.25,10.18,0.25,0.0,3.52,0.01,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.86,2.53,2.4,3.33,0.0,0.0,5.55,0.0,8.09,0.86,0.0,1.03,0.0
516,Poe_TheFalloft_2,0.296,Poe_TheFalloft,The Fall of the House of Usher,"Poe, Edgar Allan",1839.0,,Short Story,Gothic,m,1809.0,American,Central,colors,0.0,0.0,8.28,0.0,0.0,14.69,0.0,0.0,1.08,10.52,0.0,0.0,17.7,0.0,5.95,1.36,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,8.53,0.0,0.0,0.0,3.0,1.22,0.0,0.0,1.85,0.0,5.51,0.0,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,2.87,0.0,0.0,0.0,0.19
517,Poe_TheFalloft_3,-0.9973,Poe_TheFalloft,The Fall of the House of Usher,"Poe, Edgar Allan",1839.0,,Short Story,Gothic,m,1809.0,American,Central,colors,0.0,0.0,9.92,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,1.29,0.0,0.0,4.9,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,4.28,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,8.25,0.0,2.57,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,8.93,0.0,42.23,5.54,2.07,0.0,1.6
518,Poe_TheMasqueO_1,-0.9812,Poe_TheMasqueO,The Masque Of The Red Death,"Poe, Edgar Allan",1842.0,,Short Story,Gothic,m,1809.0,American,Central,colors,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.12,0.94,0.0,0.0,0.0,0.0,0.0,0.83,1.04,0.0,0.0,0.0,3.55,0.0,1.31,0.0,0.0,0.0,0.0,6.87,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.98,0.77,64.65,0.0,2.04,9.8,0.0,0.0,0.0,0.0,0.0,0.85
519,Poe_TheNarrati_1,0.9867,Poe_TheNarrati,The Narrative Of Arthur Gordon Pym Of Nantucket,"Poe, Edgar Allan",1839.0,,Novel,Gothic,m,1809.0,American,Peripheral,colors,0.0,0.0,0.0,0.0,2.68,1.52,5.87,0.0,0.0,0.0,0.0,10.99,9.76,0.0,0.0,6.75,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,12.98,4.52,2.92,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,9.96,0.0,0.0,0.0,0.0
520,Poe_TheNarrati_2,-0.9969,Poe_TheNarrati,The Narrative Of Arthur Gordon Pym Of Nantucket,"Poe, Edgar Allan",1839.0,,Novel,Gothic,m,1809.0,American,Peripheral,colors,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,5.38,1.68,0.0,1.87,0.0,6.41,17.02,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.29,0.0,0.19,0.0,0.0,0.0,0.0,5.88,0.0,6.75,0.0,3.62,0.0,0.0,0.0,4.27,0.0,0.0,4.01,0.0,5.68,1.96,0.0,0.0,0.0,0.0,0.0,21.01,0.0,0.03,0.0,0.0,0.0,0.0
521,Poe_TheNarrati_3,0.9941,Poe_TheNarrati,The Narrative Of Arthur Gordon Pym Of Nantucket,"Poe, Edgar Allan",1839.0,,Novel,Gothic,m,1809.0,American,Peripheral,colors,0.63,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,7.86,5.94,0.0,75.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.28
522,Poe_TheNarrati_4,-0.9981,Poe_TheNarrati,The Narrative Of Arthur Gordon Pym Of Nantucket,"Poe, Edgar Allan",1839.0,,Novel,Gothic,m,1809.0,American,Peripheral,colors,7.87,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.19,0.0,0.0,7.79,0.0,0.0,0.0,0.25,0.0,0.22,0.0,0.0,12.76,0.0,0.0,0.0,0.0,0.02,0.0,0.0,8.64,6.7,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,9.51,0.0,0.0,0.0,7.04,0.0,0.0,0.46,0.0,0.0,7.99,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Poe_TheNarrati_5,-0.8795,Poe_TheNarrati,The Narrative Of Arthur Gordon Pym Of Nantucket,"Poe, Edgar Allan",1839.0,,Novel,Gothic,m,1809.0,American,Peripheral,colors,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,99.45,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
524,Poe_TheOvalPor_1,0.9972,Poe_TheOvalPor,The Oval Portrait,"Poe, Edgar Allan",1842.0,Victorian,Short Story,Gothic,m,1809.0,American,Peripheral,colors,0.01,0.01,11.08,0.01,0.01,0.01,2.51,0.01,0.01,4.0,0.01,0.01,0.01,0.94,0.01,0.01,61.02,0.01,0.01,5.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,15.14,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
525,Poe_TheRaven_1,0.998,Poe_TheRaven,The Raven,"Poe, Edgar Allan",1845.0,,Poetry,Gothic,m,1809.0,American,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.01,1.15,15.0,0.0,0.29,0.0,0.0,1.56,0.0,0.0,0.0,0.46,2.07,0.0,0.0,0.0,1.84,0.94,0.0,0.0,0.0,0.0,61.77,0.0,3.41,0.8,0.0,0.0,0.0
526,Poe_TheRaven_2,0.9995,Poe_TheRaven,The Raven,"Poe, Edgar Allan",1845.0,,Poetry,Gothic,m,1809.0,American,,pb-manual,0.0,0.0,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0.31,0.0,1.64,7.74,3.61,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.26,0.0,2.76,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,38.12,0.0,0.23,0.0,0.0,0.0,0.0,4.41,1.51,1.27,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97,0.0,0.0,0.0,2.41,1.57,0.0
527,Poe_TheRaven_3,-0.9413,Poe_TheRaven,The Raven,"Poe, Edgar Allan",1845.0,,Poetry,Gothic,m,1809.0,American,,pb-manual,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.01,0.0,0.0,26.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.08,7.52,0.0,0.0,0.0,0.0,0.0,0.0,20.05,0.0,0.0,0.0,0.0,0.0,28.34,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.64
528,Poe_TheTellTal_1,-0.9985,Poe_TheTellTal,The Tell-Tale Heart,"Poe, Edgar Allan",1843.0,,Short Story,Gothic,m,1809.0,American,Central,colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Polidori_TheVampyre_1,0.9982,Polidori_TheVampyre,The Vampyre. A Tale,"Polidori, John William",1819.0,Romantic,Novella,Gothic,m,1795.0,English,Central,colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,10.16,0.0,0.0,1.1,0.0,0.08,0.0,0.19,0.0,43.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.42,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.3,0.17,0.0,0.0,0.0,21.81
530,Polidori_TheVampyre_2,0.9996,Polidori_TheVampyre,The Vampyre. A Tale,"Polidori, John William",1819.0,Romantic,Novella,Gothic,m,1795.0,English,Central,colors,4.63,0.0,0.0,0.0,0.0,0.68,0.43,1.75,14.69,0.0,0.0,10.05,2.25,6.27,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,3.56,0.0,0.0,0.29,0.0,0.0,0.0,0.0,4.34,14.88,0.0,0.0,0.0,0.0,1.9,0.0,0.0,8.05,0.0,0.0,0.17,0.0,0.0,7.19,6.05,0.0,0.0,0.0,0.0,5.85,0.0,0.0,3.44,0.0,0.0,2.38
531,Polidori_TheVampyre_3,-0.9707,Polidori_TheVampyre,The Vampyre. A Tale,"Polidori, John William",1819.0,Romantic,Novella,Gothic,m,1795.0,English,Central,colors,7.18,0.0,0.0,0.0,0.0,14.47,0.0,0.0,0.0,54.45,0.0,0.0,0.0,11.77,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.48,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Polidori_TheVampyre_4,0.9948,Polidori_TheVampyre,The Vampyre. A Tale,"Polidori, John William",1819.0,Romantic,Novella,Gothic,m,1795.0,English,Central,colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,1.66,4.82,0.0,1.72,0.0,0.0,11.22,0.0,0.0,0.0,0.0,2.3,0.0,5.44,27.43,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,0.0,5.5,0.0,0.0,0.0,8.11
533,Polidori_TheVampyre_5,-0.9723,Polidori_TheVampyre,The Vampyre. A Tale,"Polidori, John William",1819.0,Romantic,Novella,Gothic,m,1795.0,English,Central,colors,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,98.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
534,Radcliffe_ASicilianR_1,0.9998,Radcliffe_ASicilianR,A Sicilian Romance,"Radcliffe, Ann",1790.0,Romantic,Novel,Gothic,f,1764.0,English,Central,colors,3.37,0.0,14.47,0.0,0.0,9.69,0.0,0.0,0.0,0.0,0.0,0.31,3.66,0.06,0.0,3.28,5.66,3.59,0.06,0.0,0.0,0.0,0.0,18.97,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,5.0,2.39,0.0,0.0,0.0,9.97,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,2.78,0.0,4.64,0.0,7.46,0.0,0.0,0.0,2.27
535,Radcliffe_ASicilianR_2,0.9991,Radcliffe_ASicilianR,A Sicilian Romance,"Radcliffe, Ann",1790.0,Romantic,Novel,Gothic,f,1764.0,English,Central,colors,0.01,0.0,3.94,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,50.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0
536,Radcliffe_ASicilianR_3,0.9998,Radcliffe_ASicilianR,A Sicilian Romance,"Radcliffe, Ann",1790.0,Romantic,Novel,Gothic,f,1764.0,English,Central,colors,0.0,0.0,12.17,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.67,51.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.99,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,2.69,0.0,0.0,0.11,0.0,0.0,8.01
537,Radcliffe_ASicilianR_4,0.9989,Radcliffe_ASicilianR,A Sicilian Romance,"Radcliffe, Ann",1790.0,Romantic,Novel,Gothic,f,1764.0,English,Central,colors,0.0,0.0,12.33,1.63,0.0,3.12,0.0,2.88,1.66,0.14,0.0,34.52,0.2,0.0,16.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.02,0.0,0.0,0.0,0.91
