input_index,reference,text_key,title,author,date,period,mode,genre,gender,birthdate,nationality,role (central/peripheral/influence),source,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51
236,Gaskell_LoisTheWit_3,Gaskell_LoisTheWit,Lois The Witch,"Gaskell, Elizabeth",1861.0,Victorian,Short Story,Gothic,f,1810.0,English,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
237,Gaskell_LoisTheWit_4,Gaskell_LoisTheWit,Lois The Witch,"Gaskell, Elizabeth",1861.0,Victorian,Short Story,Gothic,f,1810.0,English,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
238,Gaskell_LoisTheWit_5,Gaskell_LoisTheWit,Lois The Witch,"Gaskell, Elizabeth",1861.0,Victorian,Short Story,Gothic,f,1810.0,English,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
239,Gaskell_TheGreyWom_1,Gaskell_TheGreyWom,The Grey Woman,"Gaskell, Elizabeth",1861.0,Victorian,Short Story,Gothic,f,1810.0,English,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
240,Gaskell_TheGreyWom_2,Gaskell_TheGreyWom,The Grey Woman,"Gaskell, Elizabeth",1861.0,Victorian,Short Story,Gothic,f,1810.0,English,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
241,Gaskell_TheGreyWom_3,Gaskell_TheGreyWom,The Grey Woman,"Gaskell, Elizabeth",1861.0,Victorian,Short Story,Gothic,f,1810.0,English,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
242,Gaskell_TheGreyWom_4,Gaskell_TheGreyWom,The Grey Woman,"Gaskell, Elizabeth",1861.0,Victorian,Short Story,Gothic,f,1810.0,English,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
243,Gaskell_TheGreyWom_5,Gaskell_TheGreyWom,The Grey Woman,"Gaskell, Elizabeth",1861.0,Victorian,Short Story,Gothic,f,1810.0,English,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
244,Gilman_TheYellowW_1,Gilman_TheYellowW,The Yellow Wallpaper,"Gilman, Charlotte Perkins",1892.0,,Short Story,Gothic,f,1860.0,American,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
245,Gilman_TheYellowW_2,Gilman_TheYellowW,The Yellow Wallpaper,"Gilman, Charlotte Perkins",1892.0,,Short Story,Gothic,f,1860.0,American,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
246,Gilman_TheYellowW_3,Gilman_TheYellowW,The Yellow Wallpaper,"Gilman, Charlotte Perkins",1892.0,,Short Story,Gothic,f,1860.0,American,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
247,Godwin_CalebWilli_1,Godwin_CalebWilli,"Caleb Williams; Or, Things as They Are","Godwin, William",1794.0,,,,m,1756.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
248,Godwin_CalebWilli_2,Godwin_CalebWilli,"Caleb Williams; Or, Things as They Are","Godwin, William",1794.0,,,,m,1756.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
249,Godwin_CalebWilli_3,Godwin_CalebWilli,"Caleb Williams; Or, Things as They Are","Godwin, William",1794.0,,,,m,1756.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
250,Godwin_CalebWilli_4,Godwin_CalebWilli,"Caleb Williams; Or, Things as They Are","Godwin, William",1794.0,,,,m,1756.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
251,Godwin_CalebWilli_5,Godwin_CalebWilli,"Caleb Williams; Or, Things as They Are","Godwin, William",1794.0,,,,m,1756.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
252,Godwin_StLeonATal_1,Godwin_StLeonATal,St. Leon. A Tale Of The Sixteenth Century,"Godwin, William",1799.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
253,Godwin_StLeonATal_2,Godwin_StLeonATal,St. Leon. A Tale Of The Sixteenth Century,"Godwin, William",1799.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
254,Godwin_StLeonATal_3,Godwin_StLeonATal,St. Leon. A Tale Of The Sixteenth Century,"Godwin, William",1799.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
255,Godwin_StLeonATal_4,Godwin_StLeonATal,St. Leon. A Tale Of The Sixteenth Century,"Godwin, William",1799.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
256,Godwin_StLeonATal_5,Godwin_StLeonATal,St. Leon. A Tale Of The Sixteenth Century,"Godwin, William",1799.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
257,Godwin_TheAdventu_1,Godwin_TheAdventu,The Adventures Of Caleb Williams,"Godwin, William",1794.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
258,Godwin_TheAdventu_2,Godwin_TheAdventu,The Adventures Of Caleb Williams,"Godwin, William",1794.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
259,Godwin_TheAdventu_3,Godwin_TheAdventu,The Adventures Of Caleb Williams,"Godwin, William",1794.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
260,Godwin_TheAdventu_4,Godwin_TheAdventu,The Adventures Of Caleb Williams,"Godwin, William",1794.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
261,Godwin_TheAdventu_5,Godwin_TheAdventu,The Adventures Of Caleb Williams,"Godwin, William",1794.0,Romantic,Novel,Gothic,m,1756.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
262,GriffithJo_TheMummyan_1,GriffithJo_TheMummyan,The Mummy and Miss Nitocris: A Phantasy of the Fourth Dimension,"Griffith-Jones, George Chetwynd",,,,,m,1857.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
263,GriffithJo_TheMummyan_2,GriffithJo_TheMummyan,The Mummy and Miss Nitocris: A Phantasy of the Fourth Dimension,"Griffith-Jones, George Chetwynd",,,,,m,1857.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
264,GriffithJo_TheMummyan_3,GriffithJo_TheMummyan,The Mummy and Miss Nitocris: A Phantasy of the Fourth Dimension,"Griffith-Jones, George Chetwynd",,,,,m,1857.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
265,GriffithJo_TheMummyan_4,GriffithJo_TheMummyan,The Mummy and Miss Nitocris: A Phantasy of the Fourth Dimension,"Griffith-Jones, George Chetwynd",,,,,m,1857.0,English,,gutenberg,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
266,Haggard_SheAHistor_1,Haggard_SheAHistor,She: A History Of Adventure,"Haggard, H. Rider",1886.0,Victorian,Novel,Gothic,m,1856.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
267,Haggard_SheAHistor_2,Haggard_SheAHistor,She: A History Of Adventure,"Haggard, H. Rider",1886.0,Victorian,Novel,Gothic,m,1856.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
268,Haggard_SheAHistor_3,Haggard_SheAHistor,She: A History Of Adventure,"Haggard, H. Rider",1886.0,Victorian,Novel,Gothic,m,1856.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
269,Haggard_SheAHistor_4,Haggard_SheAHistor,She: A History Of Adventure,"Haggard, H. Rider",1886.0,Victorian,Novel,Gothic,m,1856.0,English,Central,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
270,Haggard_ThePeopleo_1,Haggard_ThePeopleo,The People of the Mist,"Haggard, H. Rider",1894.0,,,,m,1856.0,English,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
271,Haggard_ThePeopleo_2,Haggard_ThePeopleo,The People of the Mist,"Haggard, H. Rider",1894.0,,,,m,1856.0,English,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
272,Haggard_ThePeopleo_3,Haggard_ThePeopleo,The People of the Mist,"Haggard, H. Rider",1894.0,,,,m,1856.0,English,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
273,Haggard_ThePeopleo_4,Haggard_ThePeopleo,The People of the Mist,"Haggard, H. Rider",1894.0,,,,m,1856.0,English,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
274,Hawthorne_BeneathanU_1,Hawthorne_BeneathanU,Beneath an Umbrella (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
275,Hawthorne_Chippingsw_1,Hawthorne_Chippingsw,Chippings with a Chisel (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
276,Hawthorne_Chippingsw_2,Hawthorne_Chippingsw,Chippings with a Chisel (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
277,Hawthorne_EdwardFane_1,Hawthorne_EdwardFane,Edward Fane's Rosebud (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
278,Hawthorne_EdwardFane_2,Hawthorne_EdwardFane,Edward Fane's Rosebud (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
279,Hawthorne_EdwardRand_1,Hawthorne_EdwardRand,Edward Randolph'S Portrait,"Hawthorne, Nathaniel",1838.0,,Short Story,Gothic,m,1804.0,American,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
280,Hawthorne_EdwardRand_2,Hawthorne_EdwardRand,Edward Randolph'S Portrait,"Hawthorne, Nathaniel",1838.0,,Short Story,Gothic,m,1804.0,American,Peripheral,colors,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.93,1.92,1.93,1.93,1.92,1.93,1.92,1.92,1.92,1.92,1.93,1.92,1.92,1.93,1.91,1.92,1.93,1.93,1.93,1.91,1.93,1.92,1.92,1.92,1.92,1.91,1.93,1.93,1.93,1.93,1.92,1.92,1.92,1.93,1.91,1.92,1.92,1.92,1.92,1.93,1.92,1.92
